nameWithOwner;tag;typeRelease;isFirstRow(bool);isNotaMax(bool);isLOCchanged(bool);isMetricChanged(bool);qtDias;qtDiasChangedRel;porcValF(%);deltaLOC(qtd);deltaSLOC(qtd);deltaMIF;deltaMIT;deltaDiff;deltaEff;deltaTimeH;deltaBug;deltaFiles(qtd);totalFiles(qtd)
dpkp/kafka-python;1.1.1;VR;0;0;1;1;0;0;90,4;-1138;-761;0;0;0;-32,0452;-1,7803;-0,0037;-2;115
dpkp/kafka-python;1.3.1;VR;0;0;1;1;14;14;91,7;3559;2543;-0,393;-1,297;0;82,198;4,5666;0,0095;6;121
dpkp/kafka-python;1.3.3;VR;0;0;1;1;249;249;91,9;896;624;-1,258;-0,991;0,2;0;0;0;2;123
dpkp/kafka-python;1.3.2;VR;0;0;1;1;0;0;91,9;-632;-428;1,258;-0,143;-0,0333;-11,0334;-0,613;-0,00446;0;123
dpkp/kafka-python;1.3.4;VR;0;0;1;1;110;110;91,9;2009;1433;-1,258;-0,519;0,0333;96,3471;5,3526;0,00713;0;123
dpkp/kafka-python;1.3.5;VR;0;0;1;1;56;56;92;92;69;0;0;0;-30,2057;-1,6781;-0,00267;2;125
dpkp/kafka-python;1.4.0;VR;0;0;1;1;122;122;92,8;3694;2521;0;-0,947;0,3;51,5587;2,8644;0,00701;14;139
dpkp/kafka-python;1.4.2;VR;0;0;1;1;30;32;92,8;404;308;-0,255;-1,232;0;0;0;0,00646;0;139
dpkp/kafka-python;1.4.3;VR;0;0;1;1;76;76;97,1;1948;1301;-0,355;-0,083;0;-7,1324;-0,3962;-0,00323;1;140
dpkp/kafka-python;1.4.4;VR;0;0;1;1;181;181;97,3;2042;1191;-0,355;-0,083;0;7,1324;0,3962;0,00263;7;147
dpkp/kafka-python;1.4.5;VR;0;0;1;1;112;112;97,3;114;50;-0,151;0;0;0;0;0;0;147
dpkp/kafka-python;1.4.6;VR;0;0;1;1;19;19;97,3;208;118;0,151;0,167;-0,0385;-14,2648;-0,7925;-0,00586;2;149
dpkp/kafka-python;1.4.7;VR;0;0;1;1;180;180;96,7;-466;-353;0,483;2,438;-0,2365;-22,191;-1,2328;-0,00121;2;151
dpkp/kafka-python;2.0.0;VR;0;0;1;1;134;134;97;-5688;-3317;0,483;0,408;-0,0539;-15,1029;-0,839;-0,00257;-16;135
dschep/ntfy;v0.1.4;VR;0;0;1;1;15;15;80;94;68;-13,66;-2,389;0,25;1,1887;0,066;0,00079;3;10
dschep/ntfy;v0.2.0;VR;0;0;1;1;1;1;80;2;1;-10,971;-7,435;0,25;1,1887;0,066;0,00079;0;10
dschep/ntfy;v0.3.0;VR;0;0;1;1;2;2;80;5;4;0;0,729;0;0;0;0;0;10
dschep/ntfy;v0.3.1;VR;0;0;1;1;1;1;80;6;3;-0,226;-0,916;0;0;0;0;0;10
dschep/ntfy;v0.5.0;VR;0;0;1;1;2;5;81,8;81;36;0,766;-3,401;0;0;0;0;1;11
dschep/ntfy;v1.2.0;VR;0;0;1;1;41;41;95;892;543;-8,871;-10,148;0;0;0;0;9;20
dschep/ntfy;v1.3.1;VR;0;0;1;1;28;28;95;102;84;0;-6,528;0,1667;5,6226;0,3124;0,00228;0;20
dschep/ntfy;v1.3.2;VR;0;0;1;1;2;2;95,2;249;224;-1,517;-1,104;0,1667;1,8048;0,1003;0,00007;1;21
dschep/ntfy;v2.0.0-beta0;VR;0;0;1;1;22;22;91,7;141;119;-3,953;-2,292;0,1667;5,705;0,3169;0,00123;3;24
dschep/ntfy;v2.0.1;VR;0;0;1;1;1;28;91,7;-13;-14;0;1,008;-0,1667;-3,7549;-0,2086;-0,00058;0;24
dschep/ntfy;v2.0.2;VR;0;0;1;1;6;6;91,7;1;1;0;-0,15;0;0;0;0;0;24
dschep/ntfy;v2.0.4;VR;0;0;1;1;48;53;92;19;13;0,14;2,071;-0,1667;-3,7549;-0,2086;-0,00058;1;25
dschep/ntfy;v2.1.0;VR;0;0;1;1;39;39;92,6;145;104;3,595;0,236;0;0;0;0;2;27
dschep/ntfy;v2.2.0;VR;0;0;1;1;6;12;93,5;133;99;1,282;8,919;-0,1667;-4,8301;-0,2683;-0,00189;4;31
dschep/ntfy;v2.3.0;VR;0;0;1;1;14;14;94,6;524;385;-2,147;2,663;0,1667;4,8301;0,2683;0,00253;6;37
dschep/ntfy;v2.4.0;VR;0;0;1;1;47;47;94,9;166;132;0;0;-0,1667;-1,0342;-0,0575;-0,00064;2;39
dschep/ntfy;v2.4.4;VR;0;0;1;1;131;217;95;74;60;0,851;0,1;0;-1,8979;-0,1054;-0,00094;1;40
dylanaraps/pywal;0.2.5;VR;0;0;1;1;0;1;75;189;102;2,175;-1,738;-1;-52,4344;-2,913;-0,0106;6;16
dylanaraps/pywal;0.3.0;VR;0;0;1;1;2;3;76,5;19;-6;-3,138;1,721;0;0;0;0;1;17
dylanaraps/pywal;0.4.0;VR;0;0;1;1;2;10;76,5;28;18;-0,803;-4,209;0,5;13,1323;0,7296;0,00358;0;17
dylanaraps/pywal;0.5.0;VR;0;0;1;1;14;14;77,8;135;101;-4,622;-3,346;0;11,4902;0,6383;0,00383;1;18
dylanaraps/pywal;0.5.1;VR;0;0;1;1;4;4;78,9;74;40;0;-1,99;0;15,794;0,8774;0,00051;1;19
dylanaraps/pywal;0.5.10;VR;0;0;1;1;2;5;78,9;17;9;0;1,853;0;-15,794;-0,8774;-0,00051;0;19
dylanaraps/pywal;0.5.11;VR;0;0;1;1;0;0;78,9;-9;-10;0;-2,597;0;45,6632;2,5368;0,00773;0;19
dylanaraps/pywal;0.5.13;VR;0;0;1;1;9;10;78,9;36;27;0;-1,054;0;0;0;0;0;19
dylanaraps/pywal;0.6.0;VR;0;0;1;1;0;0;78,9;5;2;0;0,825;-0,5;-70,2857;-3,9048;-0,01514;0;19
dylanaraps/pywal;0.6.6;VR;0;0;1;1;1;4;78,9;16;10;0;0;0,5;24,6226;1,3679;0,00642;0;19
dylanaraps/pywal;0.6.7;VR;0;0;1;1;9;9;78,9;15;10;0;-1,181;0,2;3,3194;0,1844;0;0;19
dylanaraps/pywal;0.7.0;VR;0;0;1;1;53;55;78,9;13;10;-0,599;-0,803;0;0;0;0,00042;0;19
dylanaraps/pywal;1.0.3;VR;0;0;1;1;2;73;78,9;4;3;0;0;0;0;0;0,00376;0;19
dylanaraps/pywal;1.1.0;VR;0;0;1;1;3;3;78,9;-2;-2;-1,124;0;0;0;0;0;0;19
dylanaraps/pywal;1.2.0;VR;0;0;1;1;1;5;78,9;2;2;-0,128;0;0;0;0;0;0;19
dylanaraps/pywal;1.2.1;VR;0;0;1;1;0;0;78,9;6;3;-0,168;0;0;0;0;0;0;19
dylanaraps/pywal;1.2.2;VR;0;0;1;1;1;1;78,9;4;3;-0,289;0;0;0;0;0;0;19
dylanaraps/pywal;1.2.3;VR;0;0;1;1;23;23;78,9;17;12;-0,563;-0,599;0;0;0;0;0;19
dylanaraps/pywal;1.3.3;VR;0;0;1;1;27;30;78,9;13;9;-1,089;0;0,9429;54,9434;3,0524;0,0005;0;19
dylanaraps/pywal;2.0.0;VR;0;0;1;1;29;29;80,8;373;237;0,221;0,599;-0,6429;-50,3658;-2,7981;-0,00145;7;26
dylanaraps/pywal;2.0.2;VR;0;0;1;1;1;1;80;-50;-36;2,183;1,556;0,1667;17,2442;0,958;0,00048;-1;25
dylanaraps/pywal;2.1.0;VR;0;0;1;1;24;27;80;40;27;-1,25;-1,74;0,0833;7,901;0,4389;0,00025;0;25
dylanaraps/pywal;3.0.0;VR;0;0;1;1;7;7;80;43;28;-1,783;-0,216;0;0;0;0;0;25
dylanaraps/pywal;3.1.0;VR;0;0;1;1;25;46;80;10;5;0,466;0;-0,0682;0;0;0;0;25
dylanaraps/pywal;3.2.0;VR;0;0;1;1;124;124;80;20;19;-0,612;0,183;0,0682;0;0;0;0;25
dylanaraps/pywal;3.3.0;VR;0;0;1;1;89;90;80;-4;-1;0;0;-0,25;0;0;0;0;25
eastlakeside/interpy-zh;v1.2-PublicReviewed;VR;0;1;1;1;7;7;25,9;98;71;0;24,134;-0,5;-2,3774;-0,1321;-0,00158;26;27
eliangcs/http-prompt;v0.6.0;VR;0;0;1;1;2;2;83,3;1183;925;-1,161;-12,452;0;7,897;0,4387;0,00157;2;30
eliangcs/http-prompt;v0.9.0;VR;0;0;1;1;60;119;80,6;282;229;0;0;0;4,7549;0,2642;0;1;31
eliangcs/http-prompt;v0.9.1;VR;0;0;1;1;8;8;81,2;27;20;0,26;2,969;-0,1667;-2,3774;-0,1321;-0,00053;1;32
eliangcs/http-prompt;v0.9.2;VR;0;0;1;1;23;23;78,1;-1463;-1157;0,26;-2,523;-0,1667;-2,3774;-0,1321;-0,00053;0;32
eliangcs/http-prompt;v0.10.0;VR;0;0;1;1;20;60;82,4;622;490;-4,309;-4,755;0;2,3774;0,1321;0,00053;3;34
eliangcs/http-prompt;v0.10.2;VR;0;0;1;1;83;108;79,4;-256;-154;0,604;0,604;0;-2,3774;-0,1321;-0,00053;-1;34
eliangcs/http-prompt;v0.11.0;VR;0;0;1;1;83;83;79,4;47;40;0;0;0;4,7549;0,2642;0,00106;0;34
Eloston/ungoogled-chromium;51.0.2704.106-1.1;VR;0;0;1;1;3;3;83,3;10;8;-2,541;-2,541;0;84,388;4,6882;0,00259;0;6
Eloston/ungoogled-chromium;51.0.2704.106-2;VR;0;0;1;1;16;16;87,5;213;122;1,019;1,019;0;-64,3963;-3,5776;0;2;8
Eloston/ungoogled-chromium;51.0.2704.106-3;VR;0;0;1;1;24;24;100;184;139;-5,292;-5,292;0;-19,9917;-1,1106;-0,00558;-3;5
Eloston/ungoogled-chromium;53.0.2785.113-1;VR;0;0;1;1;12;12;100;-22;-10;0;0;0,2802;109,2464;6,0692;0,00558;0;5
Eloston/ungoogled-chromium;53.0.2785.116-1;VR;0;0;1;1;0;0;100;184;135;-3,434;-2,736;0,1573;138,6818;7,7045;0,00846;1;6
Eloston/ungoogled-chromium;53.0.2785.116-1.1;VR;0;0;1;1;2;2;92,3;1194;311;6,176;5,736;0,2065;321,5345;17,863;0,01584;7;13
Eloston/ungoogled-chromium;53.0.2785.116-1.2;VR;0;0;1;1;7;7;92,3;-4;-4;0,188;0,188;0;0;0;0;0;13
Eloston/ungoogled-chromium;55.0.2883.75-1;VR;0;0;1;1;75;75;93,3;308;225;3,821;3,815;-0,3251;-321,5345;-17,863;-0,00526;2;15
Eloston/ungoogled-chromium;55.0.2883.87-1;VR;0;0;1;1;10;10;93,3;14;14;1,146;1,146;0;0;0;-0,0041;0;15
Eloston/ungoogled-chromium;57.0.2987.110-1;VR;0;0;1;1;94;94;88,5;1443;986;-5,602;-5,855;0,1876;143,5828;7,9768;0,00623;11;26
Eloston/ungoogled-chromium;58.0.3029.110-1;VR;0;0;1;1;75;75;90;-22;106;0;0;-0,1489;-393,3573;-21,8532;-0,02102;4;30
Eloston/ungoogled-chromium;64.0.3282.168-1;VR;0;0;1;1;65;262;89,3;-848;-478;20,962;21,599;-2,4688;-513,0403;-28,5022;-0,05088;-2;28
Eloston/ungoogled-chromium;64.0.3282.186-1;VR;0;0;1;1;8;8;89,7;158;103;-2,21;-0,739;0,25;16,7438;0,9302;0,00062;1;29
Eloston/ungoogled-chromium;65.0.3325.181-1;VR;0;0;1;1;28;28;90,6;587;412;-1,319;-1,188;0,25;35,9992;2;0,01725;3;32
Eloston/ungoogled-chromium;65.0.3325.181-2;VR;0;0;1;1;20;20;90,6;45;37;-9,826;-5,036;0;25,1493;1,3972;0;0;32
Eloston/ungoogled-chromium;66.0.3359.139-1;VR;0;0;1;1;14;14;90,6;252;158;-0,599;-1,948;1;116,5741;6,4763;0,00784;0;32
Eloston/ungoogled-chromium;67.0.3396.87-1;VR;0;0;1;1;31;47;90,6;79;57;-1,459;-3,047;-1;0;0;0;0;32
emre/storm;0.6.0;VR;0;0;1;1;153;153;100;286;191;-17,267;-10,879;0,0227;11,2824;0,6268;0,00079;0;11
emre/storm;0.6.6;VR;0;0;1;1;533;533;92,3;481;333;12,531;4,738;1,1372;124,232;6,9018;0,01432;2;13
emre/storm;0.6.7;VR;0;0;1;1;19;19;92,3;46;53;-4,649;-0,235;0;0;0;0;0;13
emre/storm;0.6.9;VR;0;0;1;1;252;252;92,3;15;12;-0,923;0;0;0;0;0,00134;0;13
encode/django-rest-framework;3.7.2;VR;0;0;1;1;21;31;91,9;226;160;0,659;0;0;0;0;0;0;136
encode/django-rest-framework;3.7.3;VR;0;0;1;1;0;0;92;17;8;0,197;0,26;0;-44,7451;-2,4858;-0,00042;2;138
encode/django-rest-framework;3.7.4;VR;0;0;1;1;44;44;92;605;407;0,103;-0,13;-0,0878;42,5699;2,365;0,00067;-1;137
encode/django-rest-framework;3.8.0;VR;0;0;1;1;82;104;92;449;334;-0,629;0;0;18,0928;1,0052;0,00879;0;137
encode/django-rest-framework;3.8.2;VR;0;0;1;1;2;3;92;24;17;0;-0,307;0;0;0;0;0;137
encode/django-rest-framework;3.9.0;VR;0;0;1;1;328;328;90,7;1297;918;-0,329;0,008;0,0878;23,7661;1,3203;0,00245;3;140
encode/django-rest-framework;3.9.2;VR;0;0;1;1;3;3;88,6;495;382;1,329;0,569;-0,1405;-23,7661;-1,3203;-0,00245;9;149
encode/httpx;0.7.3;VR;0;0;1;1;36;36;90;1671;1315;-0,166;-0,514;0,2894;101,5636;5,6424;0,00672;11;70
encode/httpx;0.7.4;VR;0;0;1;1;0;0;88,9;839;584;1,693;1,128;-0,3339;-265,628;-14,7571;-0,01262;11;81
encode/httpx;0.7.5;VR;0;0;1;1;6;6;88,9;209;170;-0,453;-0,715;0,0365;11,9112;0,6617;0,00321;0;81
encode/httpx;0.13.0.dev0;VR;0;0;1;1;203;203;89,8;-1477;-1158;-7,795;-7,093;0,5096;232,7605;12,9311;0,0297;-32;49
encode/httpx;0.13.0.dev1;VR;0;0;1;1;6;6;89,8;39;25;-0,321;0,456;0;0;0;0;0;49
encode/httpx;0.13.0.dev2;VR;0;0;1;1;6;6;89,8;22;16;0,602;0;0;0;0;0;0;49
encode/httpx;0.13.0;VR;0;0;1;1;10;10;89,8;65;52;0,462;0,632;0,0938;18,9129;1,0507;0;0;49
encode/uvicorn;0.11.5;VR;0;0;1;1;1;1;87,1;-36;-27;0,813;-1,216;0;0,982;0,0546;0;-1;62
EpistasisLab/tpot;v0.2.0;VR;0;0;1;1;19;19;100;581;266;18,358;10,844;-0,5;-83,0889;-4,616;-0,01794;1;5
EpistasisLab/tpot;0.2.1;VR;0;0;1;1;58;58;100;589;306;-5,615;-5,615;0,35;13,971;0,7762;0,00342;3;8
EpistasisLab/tpot;v0.2.8;VR;0;0;1;1;32;32;100;100;45;5,615;5,615;-0,35;-13,971;-0,7762;-0,00342;1;9
EpistasisLab/tpot;0.4;VR;0;0;1;1;109;109;100;1835;941;0,105;-5,385;0,35;13,971;0,7762;0,00342;1;10
EpistasisLab/tpot;v0.5;VR;0;1;1;1;58;58;100;-217;-593;12,365;17,855;-0,85;-16,3484;-0,9082;-0,005;42;52
EpistasisLab/tpot;0.7;VR;0;0;1;1;201;214;100;-983;265;-10,051;-10,051;0,5;1;0,0556;0,00067;-49;21
EpistasisLab/tpot;v0.8;VR;0;1;1;1;71;71;100;1548;1004;10,051;10,051;-0,5;-1;-0,0556;-0,00067;9;30
EpistasisLab/tpot;v0.9.5;VR;0;0;1;1;342;460;97,7;-708;-752;-7,646;-6,831;0,5;1;0,0556;0,00067;4;43
EpistasisLab/tpot;v0.10.0;VR;0;0;1;1;42;220;95,6;-1322;-647;-2,405;-1,59;0;0;0;0;2;45
EpistasisLab/tpot;v0.11.0;VR;0;1;1;1;112;207;95,6;217;143;10,051;8,422;-0,5;-1;-0,0556;-0,00067;0;45
EpistasisLab/tpot;v0.11.2;VR;0;0;1;1;131;190;95,7;123;72;-14,054;-9,852;0,5;1,6887;0,0938;0,00113;1;46
EpistasisLab/tpot;v0.11.4;VR;0;0;1;1;15;16;95,9;696;449;-0,183;-2,32;0;0,6887;0,0383;0,00046;3;49
EpistasisLab/tpot;v0.11.5;VR;0;0;1;1;3;3;95,9;8;8;-0,101;0;0;0;0;0;0;49
EpistasisLab/tpot;v0.11.1-resAdj;VR;0;0;1;1;16;16;97,6;1778;1206;-31;-10,778;0,6429;41,0958;2,2831;0,01109;36;85
equinusocio/material-theme;v3.1.4;VR;0;0;1;1;1;1;80;131;98;-16,308;-16,308;-0,8611;-942,9293;-52,385;-0,05134;2;5
equinusocio/material-theme;v3.1.5;VR;0;0;1;1;2;2;80;99;74;4,913;8,838;0;0;0;0;0;5
equinusocio/material-theme;v3.1.7;VR;0;0;1;1;4;5;83,3;94;66;-2,579;0,578;-0,25;6,0956;0,3386;0,00058;1;6
equinusocio/material-theme;v4.0.0;VR;0;0;1;1;25;81;88,9;193;120;5,907;6,223;0;-16,7434;-0,9302;-0,00141;3;9
equinusocio/material-theme;v4.0.3;VR;0;0;1;1;35;51;88,9;5;3;0;0;0;0;0;0,00058;0;9
equinusocio/material-theme;v4.0.6;VR;0;0;1;1;65;114;90;80;60;-4,261;0,372;0;3,729;0,2072;-0,00032;1;10
espressif/esptool;v1.1;VR;0;0;1;1;37;37;33,3;2;1;-0,067;-0,067;0;0;0;0;1;3
espressif/esptool;v1.3;VR;0;0;1;1;64;226;50;195;137;-4,697;-0,729;1,25;580,8544;32,2697;0,05396;1;4
espressif/esptool;v2.0beta2;VR;0;0;1;1;43;43;80;5805;3764;-27,547;-29,463;5,9767;4666,6311;259,2573;0,19415;21;25
espressif/esptool;v2.0;VR;0;0;1;1;113;113;80;113;84;0;-0,257;0;0;0;0,03881;0;25
espressif/esptool;v2.1;VR;0;0;1;1;57;69;80;20;13;0;0,109;0;0;0;0;0;25
espressif/esptool;v2.2;VR;0;0;1;1;98;98;84;85;55;0,335;0,687;-0,2733;-1057,0399;-58,7244;-0,00645;0;25
espressif/esptool;v2.4.0;VR;0;0;1;1;106;197;84;38;25;0;-0,614;0;0;0;0;0;25
espressif/esptool;v2.6;VR;0;0;1;1;104;210;85,2;749;537;1,158;0,636;-0,1261;-102,4843;-5,6936;-0,09132;2;27
espressif/esptool;v2.7;VR;0;0;1;1;190;190;85,2;264;189;0;0;0;102,4843;5,6936;0;0;27
eternnoir/pyTelegramBotAPI;0.3.4;VR;0;0;1;1;68;68;66,7;523;379;3,701;-3,092;0,0281;-15,3663;-0,8537;0,00151;6;12
eternnoir/pyTelegramBotAPI;0.3.6;VR;0;0;1;1;9;10;69,2;61;45;9,354;4,834;-0,4511;-127,2296;-7,0683;-0,01129;1;13
eternnoir/pyTelegramBotAPI;1.4.0;VR;0;0;1;1;37;37;75;280;145;20,272;14,499;0,205;47,6237;2,6458;-0,00042;3;16
eternnoir/pyTelegramBotAPI;1.4.1;VR;0;0;1;1;72;72;76,5;407;294;-1,472;-1,472;0,205;47,6237;2,6458;-0,00042;1;17
eternnoir/pyTelegramBotAPI;2.0.0;VR;0;0;1;1;51;103;70,6;-607;-408;1,472;1,472;-0,142;-94,0273;-5,2237;-0,00866;0;17
eternnoir/pyTelegramBotAPI;2.1.3;VR;0;0;1;1;35;50;72,2;98;76;-1,472;-1,472;-0,3833;-94,0273;-5,2237;-0,00866;1;18
eternnoir/pyTelegramBotAPI;3.1.0;VR;0;0;1;1;243;389;76,2;531;346;0,125;0,125;-0,25;-23,38;-1,2989;-0,00433;3;21
eternnoir/pyTelegramBotAPI;3.6.0;VR;0;0;1;1;27;244;76,2;89;75;0;0;0;5,7451;0,3192;0,00192;0;21
eternnoir/pyTelegramBotAPI;3.6.4;VR;0;0;1;1;80;153;81;271;168;-0,125;-0,125;-0,125;17,6349;0,9797;0,00242;0;21
eternnoir/pyTelegramBotAPI;3.6.6;VR;0;0;1;1;35;36;77,3;-933;-669;0;0;-0,125;-35,2698;-1,9594;-0,00484;1;22
eternnoir/pyTelegramBotAPI;3.6.7;VR;0;0;1;1;494;494;86,4;248;134;-0,254;-0,254;0,5;35,2698;1,9594;0,00484;0;22
evhub/coconut;v0.1.0;VR;0;0;1;1;9;9;85,7;-711;-565;11,48;13,054;-0,25;-1,1887;-0,066;-0,00079;-1;7
evhub/coconut;v0.2.0;VR;0;0;1;1;19;37;87,5;59;30;-1,744;-3,076;0,25;1,1887;0,066;0,00079;1;8
evhub/coconut;v0.2.1;VR;0;0;1;1;21;21;87,5;33;25;-18,015;-13,387;0;10,2557;0,5698;0,00684;0;8
evhub/coconut;v0.2.3;VR;0;0;1;1;50;117;85,7;12;23;7,637;4,963;0;-2,8337;-0,1574;-0,00189;-1;7
evhub/coconut;v0.3.0;VR;0;0;1;1;26;26;85,7;18;16;-0,433;-0,383;0;0;0;0;0;7
evhub/coconut;v0.3.2;VR;0;0;1;1;11;35;77,8;8;-9;8,07;5,346;0;-2,8337;-0,1574;-0,00189;2;9
evhub/coconut;v0.3.3;VR;0;0;1;1;8;8;85,7;-18;-2;-5,013;-3,104;0,25;16,4487;0,9138;0,00432;-2;7
evhub/coconut;v0.3.4;VR;0;0;1;1;15;15;85,7;26;26;-1,09;-0,855;0,0556;8,897;0,4943;0,002;0;7
evhub/coconut;v0.3.5;VR;0;0;1;1;27;27;85,7;15;10;-0,839;-0,385;0,4829;39,2723;2,1818;0,00879;0;7
evhub/coconut;v0.3.6;VR;0;0;1;1;28;28;85,7;3;3;-0,497;-0,418;0;0;0;0;0;7
evhub/coconut;v0.4.1;VR;0;0;1;1;91;91;92,3;631;443;-0,422;-4,522;-0,3985;-35,7451;-1,9858;-0,01347;6;13
evhub/coconut;v1.0.0;VR;0;0;1;1;67;67;92,3;142;126;-0,091;-0,1;0;0;0;0;0;13
evhub/coconut;v1.1.0;VR;0;0;1;1;7;7;92,3;48;41;-0,03;-0,033;0;0;0;0;0;13
evhub/coconut;v1.1.1;VR;0;0;1;1;12;12;92,3;61;54;0,032;0,011;0;0;0;0;0;13
evhub/coconut;v1.2.0;VR;0;0;1;1;80;80;92,9;2166;1371;-10,617;-4,117;-0,08;71,3704;3,965;0,01332;15;28
evhub/coconut;v1.2.1;VR;0;0;1;1;144;144;96,7;2368;1870;5,689;0,841;0,3752;21,5459;1,197;0,009;2;30
evhub/coconut;v1.2.2;VR;0;0;1;1;5;5;96,8;103;70;-3,605;-0,677;0,1574;0;0;-0,0032;1;31
evhub/coconut;v1.2.3;VR;0;0;1;1;84;84;96,8;449;353;-0,612;-0,631;-0,3426;-94,7439;-5,2636;-0,00573;0;31
evhub/coconut;v1.3.0;VR;0;0;1;1;112;112;93,9;-1067;-1049;3,65;1,307;0,1667;59,269;3,2927;0,00698;2;33
evhub/coconut;v1.3.1;VR;0;0;1;1;49;49;93,9;57;48;0;0;-0,0238;16,4341;0,913;0,0007;0;33
evhub/coconut;v1.4.0;VR;0;0;1;1;297;297;88,6;595;433;-8,369;-3,842;0,4821;32,6808;1,8156;0,01155;2;35
evhub/coconut;v1.4.1;VR;0;0;1;1;357;357;88,6;404;311;-1,625;-0,729;0,375;5,8663;0,3259;0;0;35
facebook/chisel;1.3.0;VR;0;0;1;1;198;198;47,1;4;1;-0,282;-0,282;0;0;0;0;0;17
facebook/chisel;1.4.0;VR;0;0;1;1;121;121;44,4;85;72;-0,926;-0,926;1,1437;237,962;13,2201;0,00944;1;18
facebook/chisel;1.5.0;VR;0;0;1;1;201;201;36,8;-49;-41;1,68;1,68;0,6391;-47,3646;-2,6314;-0,01851;1;19
facebook/chisel;1.6.0;VR;0;0;1;1;435;435;38,1;37;29;0,722;0,722;-1,375;-309,6061;-17,2003;-0,01384;2;21
facebook/chisel;2.0.0;VR;0;0;1;1;495;834;95,5;2827;2081;-10,078;-10,078;1,375;1573,7814;87,4323;0,11877;1;22
facebook/PathPicker;0.5.5;VR;0;0;1;1;4;4;55,6;79;43;-1,661;-1,661;-0,0424;512,8268;28,4904;0,00897;0;9
facebook/PathPicker;0.5.6;VR;0;0;1;1;3;3;100;753;574;-2,135;-2,135;-2,0687;-2153,978;-119,6654;-0,07207;1;10
facebook/PathPicker;0.5.7;VR;0;0;1;1;4;4;95,2;777;500;11,798;11,798;-0,8556;-359,2798;-19,96;-0,05152;11;21
facebook/PathPicker;0.6.0;VR;0;0;1;1;7;7;95,5;413;334;-0,233;-0,233;0;58,4658;3,2481;0,00596;1;22
facebook/PathPicker;0.6.1;VR;0;0;1;1;17;17;95,8;128;94;0,911;2,171;-0,4167;-147,8558;-8,2142;-0,01808;2;24
facebook/PathPicker;0.6.2;VR;0;0;1;1;113;113;95,8;108;95;0;0;0,4167;0;0;0;0;24
facebook/PathPicker;0.7.1;VR;0;0;1;1;141;200;95,8;112;105;-0,033;0;0;0;0;0;0;24
facebook/PathPicker;0.7.2;VR;0;0;1;1;262;262;95,8;169;134;-1,238;-2,532;0;0;0;0;0;24
facebook/PathPicker;0.8.2;VR;0;0;1;1;947;947;89,7;146;158;0,721;3,801;-0,5;-28,2441;-1,5691;-0,00413;5;29
facebook/prophet;v0.1.1;VR;0;0;1;1;44;44;83,3;545;198;6,876;6,876;-2,0303;-1583,8842;-87,9936;-0,08962;2;6
facebook/prophet;v0.2;VR;0;0;1;1;147;147;87,5;476;159;7,968;7,022;1,3333;634,8769;35,2709;0,07665;2;8
facebook/prophet;v0.2.1;VR;0;0;1;1;58;58;87,5;58;50;-0,665;0;0,1111;236,3771;13,1321;0,02508;0;8
facebook/prophet;v0.3;VR;0;0;1;1;205;205;88,9;749;472;-10,89;-10,015;4,4471;5378,1437;298,7858;0,13816;1;9
facebook/prophet;v0.4;VR;0;0;1;1;203;203;91,7;1585;902;0,739;0,146;-0,5834;-2445,5596;-135,8644;-0,05331;3;12
facebook/prophet;v0.5;VR;0;0;1;1;144;144;91,7;398;317;-3,611;-3,611;1,8368;2343,0387;130,1688;0,03709;0;12
facebook/prophet;0.6;VR;0;0;1;1;293;293;91,7;909;651;-11,77;-5,181;0,5217;987,4812;54,8601;0,02379;0;12
facebookresearch/detectron2;v0.1.1;VR;0;0;1;1;27;27;100;778;520;-0,43;-0,218;0,0769;-7,4981;-0,4166;-0,00087;3;197
facebookresearch/detectron2;v0.1.2;VR;0;0;1;1;60;60;98,2;3773;2354;0,374;0,858;-0,288;-3,0666;-0,1704;-0,00398;25;222
facebookresearch/detectron2;v0.1.3;VR;0;0;1;1;13;13;98,2;234;145;-0,167;-0,103;0,0957;-3,0666;-0,1704;0,00179;-1;221
facebookresearch/mmf;v0.3.1;VR;0;0;1;1;61;61;98,2;1250;878;-0,489;-0,48;0;0;0;0,00027;11;171
facebookresearch/pytext;v0.1.4;VR;0;0;1;1;55;55;99,5;2439;1763;-1,137;-1,517;0;0;0;0;13;185
facebookresearch/pytext;v0.1.5;VR;0;0;1;1;68;68;99,5;5398;3609;-4,517;-1,764;0,5;13,1323;0,7296;0,00358;29;214
facebookresearch/pytext;v0.2.0;VR;0;0;1;1;60;60;100;6236;4450;-1,564;-2,269;0;0;0;0;19;233
facebookresearch/pytext;v0.2.2;VR;0;0;1;1;61;61;99,6;7689;5626;-4;-4,383;0,25;19,3872;1,0771;0,00383;35;268
facebookresearch/pytext;0.3.0;VR;0;0;1;1;105;105;99;2176;1589;-0,855;0,595;0,25;7,897;0,4387;0,00051;26;294
facebookresearch/pytext;0.3.1;VR;0;0;1;1;48;48;99;2436;1867;-2,488;-2,142;0;9,6119;0,534;0,00134;5;299
facebookresearch/pytext;v0.3.2;VR;0;0;1;1;103;103;98,8;5308;4075;-0,94;-2,09;0;15,053;0,8363;0,00349;32;331
facebookresearch/pytext;v0.3.3;VR;0;0;1;1;42;42;98,8;1094;767;0,35;0,791;0;-2,5864;-0,1437;-0,00135;9;340
